Paper_Name,Difficulty,English_Marks,GK_Marks,Maths_Marks,Total_Marks,OTA_Total_Marks,IMA_Selection,INA_Selection,AFA_Selection,OTA_Selection
CDS 2 2023,Moderate,52.22183312409125,69.02724532108347,23.894241545341714,145.14331999051643,76.11607466943296,1,1,1,0
Standard Mock,Moderate,69.35678393147461,56.66006476851882,47.71555094994159,173.73239964993502,117.0723348814162,1,1,1,1
CDS 2 2023,Moderate,48.70948228782771,53.872494734735014,29.754797337202262,132.336774359765,78.46427962502997,1,1,0,0
CDS 1 2023,Hard,42.778721911080545,37.11609522210238,35.703987441379105,115.59880457456202,78.48270935245965,0,1,0,0
Standard Mock,Moderate,56.251791924504026,53.33115973783248,42.10959968203491,151.69255134437142,98.36139160653894,1,1,1,0
CDS 1 2022,Moderate,56.3903383418092,35.027240068801234,46.59329803364248,138.01087644425292,102.98363637545168,1,1,0,0
CDS 1 2023,Hard,61.15935606944264,36.28544272823212,34.74481006374707,132.18960886142182,95.9041661331897,1,1,0,0
CDS 2 2023,Moderate,63.26133022242118,59.08832423048281,22.48886423614697,144.83851868905094,85.75019445856815,1,1,1,0
CDS 2 2023,Moderate,58.15097863557011,60.58811071004267,29.772769794809605,148.5118591404224,87.92374843037972,1,1,1,0
CDS 2 2022,Easy,57.95656309457241,36.320449917713155,25.915387036364404,120.19240004864997,83.87195013093681,0,0,0,0
Standard Mock,Moderate,66.0600995134564,69.05753018381237,22.19570647503717,157.31333617230592,88.25580598849356,1,1,1,0
Standard Mock,Moderate,39.18070592116278,50.53220960643142,51.96456368290038,141.6774792104946,91.14526960406317,1,1,0,0
Standard Mock,Moderate,59.032868881296075,52.78963337222485,29.550809131910505,141.37331138543144,88.58367801320658,1,1,0,0
CDS 1 2023,Hard,54.62365297575152,41.37073178394448,38.82641505613217,134.82079981582817,93.45006803188369,1,1,0,0
CDS 1 2022,Moderate,61.50301761461878,47.316652515347194,31.36387787786144,140.1835480078274,92.86689549248021,1,1,0,0
CDS 1 2022,Moderate,63.07801768892059,31.821774934731444,17.898316073433744,112.79810869708578,80.97633376235433,0,0,0,0
CDS 2 2023,Moderate,67.43264094022715,45.79219996376785,36.708654381279416,149.9334952852744,104.14129532150656,1,1,1,1
CDS 2 2023,Moderate,60.184339330653934,41.52288383628766,38.47581705361671,140.1830402205583,98.66015638427064,1,1,0,0
CDS 2 2023,Moderate,52.216952745976876,36.259526668619614,36.958452550976816,125.43493196557331,89.1754052969537,0,1,0,0
CDS 2 2023,Moderate,64.08252755714472,60.34986764790772,17.974163957621595,142.40655916267403,82.05669151476631,1,1,1,0
CDS 2 2022,Easy,69.72597482413043,66.79229180734617,42.56029734313876,179.07856397461535,112.28627216726919,1,1,1,1
CDS 2 2022,Easy,81.65474444462576,32.909509224020255,50.1437006501813,164.70795431882732,131.79844509480705,1,1,1,1
CDS 2 2023,Moderate,47.204230332642986,48.313092602530006,28.751814223043212,124.2691371582162,75.95604455568619,0,1,0,0
CDS 1 2023,Hard,60.17659020469123,42.24120117372494,24.194049494772276,126.61184087318844,84.37063969946351,1,1,0,0
CDS 1 2023,Hard,47.44617067646678,23.120066837821334,25.107857576064415,95.67409509035252,72.5540282525312,0,0,0,0
Standard Mock,Moderate,50.76766753889096,36.28952096427201,21.483153943836662,108.54034244699963,72.25082148272762,0,0,0,0
CDS 2 2023,Moderate,70.5364179660784,79.5885847780487,25.50601111168057,175.63101385580768,96.04242907775898,1,1,1,0
CDS 1 2022,Moderate,64.93317900880889,37.699706637825436,36.84836123694874,139.48124688358308,101.78154024575764,1,1,0,0
CDS 1 2022,Moderate,67.00309879408991,49.464117775744334,29.243621737622263,145.7108383074565,96.24672053171217,1,1,0,0
CDS 2 2023,Moderate,85.60084538268795,61.791279915428106,34.0394010027535,181.43152630086956,119.64024638544146,1,1,1,1
CDS 1 2023,Hard,47.96823574874112,61.24960762762612,29.720092076024308,138.93793545239154,77.68832782476542,1,1,1,0
Standard Mock,Moderate,53.730329422122324,56.493023225465706,53.12448557996929,163.3478382275573,106.85481500209161,1,1,1,1
Standard Mock,Moderate,54.37533224105732,59.67065339552076,41.32407739055521,155.37006302713328,95.69940963161253,1,1,1,0
CDS 1 2023,Hard,61.21809962217196,31.274353890101576,17.43820224087635,109.93065575314989,78.65630186304831,0,0,0,0
CDS 1 2022,Moderate,57.52481364448495,55.44806517060813,34.25566570899954,147.22854452409263,91.78047935348448,1,1,1,0
CDS 2 2022,Easy,66.77701000933254,59.56237421207156,26.64655641289899,152.9859406343031,93.42356642223153,1,1,1,0
CDS 1 2022,Moderate,66.10585745283824,60.96936870665546,40.5979044793104,167.67313063880408,106.70376193214864,1,1,1,1
CDS 1 2023,Hard,63.33922154548904,39.15801146249623,33.6734406338275,136.17067364181275,97.01266217931654,1,1,1,0
CDS 2 2022,Easy,48.39039066484008,57.49225224595733,44.296182191325855,150.17882510212326,92.68657285616594,1,1,0,0
CDS 1 2023,Hard,57.715788371953735,27.02732151510085,19.786011393437526,104.52912128049212,77.50179976539127,0,0,0,0
Standard Mock,Moderate,70.53152853332904,56.178008368471495,34.60444846143345,161.313985363234,105.13597699476249,1,1,1,1
CDS 2 2022,Easy,65.28318376130461,66.25940567171197,40.297561394957455,171.84015082797404,105.58074515626207,1,1,1,0
Standard Mock,Moderate,54.83955271782626,42.45269653553949,35.96120776940983,133.2534570227756,90.80076048723609,0,1,0,0
CDS 1 2023,Hard,50.65503772567684,42.665605259604554,27.526623012250884,120.84726599753228,78.18166073792773,1,1,0,0
CDS 1 2022,Moderate,55.212513783365225,37.26471237336595,47.55756125573521,140.0347874124664,102.77007503910043,1,1,0,0
CDS 2 2023,Moderate,58.13128355838641,65.3637346122448,30.60268941725825,154.09770758788946,88.73397297564466,1,1,1,0
Standard Mock,Moderate,61.965547765115744,30.173275523556335,45.31844539468635,137.45726868335842,107.2839931598021,1,1,0,1
CDS 1 2023,Hard,57.67050265869259,40.98740787130509,37.117046364987495,135.77495689498517,94.78754902368009,1,1,1,0
CDS 1 2023,Hard,65.65480375065351,56.912169282226955,25.861692399197022,148.42866543207748,91.51649614985054,1,1,1,0
CDS 2 2023,Moderate,82.9889812361925,42.653969743190736,31.37161439560341,157.01456537498666,114.36059563179592,1,1,1,1
CDS 1 2022,Moderate,74.533844771177,41.72567967416078,50.795721457307124,167.0552459026449,125.32956622848413,1,1,1,1
CDS 2 2023,Moderate,55.798131829041424,31.866593867588676,32.18215391139493,119.84687960802503,87.98028574043636,0,0,0,0
CDS 2 2022,Easy,55.81348053515802,45.786429218750456,29.95859233247932,131.55850208638782,85.77207286763735,0,0,0,0
CDS 2 2022,Easy,64.65315112613219,73.60600591376893,42.342147325365204,180.60130436526632,106.99529845149739,1,1,1,0
Standard Mock,Moderate,50.016459592612094,45.43213386929389,44.843223984765835,140.2918174466718,94.85968357737792,1,1,0,0
Standard Mock,Moderate,59.50536290347567,34.527335741252415,41.74819492166604,135.78089356639413,101.25355782514171,1,1,0,1
Standard Mock,Moderate,63.82409746184051,53.90941516809779,36.66452208213056,154.39803471206886,100.48861954397107,1,1,1,1
CDS 2 2023,Moderate,62.89168643907818,40.347120188984206,59.55300139910894,162.79180802717133,122.44468783818712,1,1,1,1
CDS 2 2022,Easy,59.690030449981826,48.33427457007694,33.76859473575236,141.7928997558111,93.45862518573418,1,1,0,0
CDS 1 2022,Moderate,53.62612872693482,65.04605097587826,46.89016531107552,165.5623450138886,100.51629403801034,1,1,1,0
Standard Mock,Moderate,54.29253706250524,53.65698667663685,26.676444268957713,134.6259680080998,80.96898133146296,0,1,0,0
CDS 2 2023,Moderate,54.477769557190285,50.435076250215594,41.32931817755511,146.242163984961,95.8070877347454,1,1,1,0
CDS 1 2023,Hard,39.84255885002768,61.55053207714626,42.38004161064049,143.77313253781443,82.22260046066816,1,1,1,0
CDS 1 2022,Moderate,53.87211309515614,51.43038468869886,31.12298440064016,136.42548218449517,84.9950974957963,1,1,0,0
CDS 2 2023,Moderate,63.34456789987025,72.1224544651962,41.5854427267283,177.05246509179474,104.93001062659854,1,1,1,1
CDS 2 2023,Moderate,58.2305277250595,31.448169263825672,27.017027554615463,116.69572454350065,85.24755527967497,0,0,0,0
CDS 2 2022,Easy,57.69069960058081,76.53469436221346,39.66873027126203,173.89412423405628,97.35942987184283,1,1,1,0
Standard Mock,Moderate,54.823887009638284,47.80292524712698,37.237879516388986,139.86469177315425,92.06176652602727,1,1,0,0
CDS 1 2023,Hard,66.88393273448084,33.62957472495615,50.21545940698897,150.72896686642596,117.0993921414698,1,1,1,1
CDS 2 2022,Easy,60.10560557481778,63.182697875515736,50.44160877069072,173.72991222102425,110.54721434550851,1,1,1,1
CDS 2 2023,Moderate,78.46707325736034,43.688494910555285,40.839281853259635,162.99485002117527,119.30635511061998,1,1,1,1
Standard Mock,Moderate,65.9065483069231,57.84578617436837,46.087035805829075,169.83937028712054,111.99358411275217,1,1,1,1
Standard Mock,Moderate,65.07274031107298,62.03154708534807,45.666746895891535,172.77103429231258,110.73948720696451,1,1,1,1
CDS 1 2022,Moderate,73.82158991037527,45.994583036197746,41.48709887589643,161.30327182246944,115.30868878627169,1,1,1,1
CDS 2 2023,Moderate,61.46713686433323,38.19677194815317,47.06508966508357,146.72899847756997,108.53222652941679,1,1,1,1
CDS 2 2022,Easy,68.68673308872901,55.34493787521781,36.06661187672639,160.09828284067322,104.7533449654554,1,1,1,0
CDS 2 2023,Moderate,72.78451862607298,48.55723857787378,36.910990680199035,158.2527478841458,109.69550930627202,1,1,1,1
CDS 1 2023,Hard,41.40143859020081,47.7458101736929,35.97002852821777,125.11727729211148,77.37146711841858,1,1,0,0
CDS 1 2023,Hard,76.6325472330546,42.62980393196727,27.537774120375992,146.80012528539785,104.17032135343058,1,1,1,1
CDS 2 2023,Moderate,62.49383683710755,46.85645361135658,50.77453279763475,160.12482324609888,113.2683696347423,1,1,1,1
CDS 2 2023,Moderate,62.790215257703395,50.2393094778763,41.078965097165394,154.10848983274508,103.86918035486879,1,1,1,1
CDS 1 2022,Moderate,55.535663854494715,60.883580998317264,36.94089992898308,153.36014478179504,92.47656378347779,1,1,1,0
Standard Mock,Moderate,49.7348470058894,39.59855022072992,36.32969674146876,125.66309396808808,86.06454374735816,0,1,0,0
CDS 1 2022,Moderate,71.95046628924842,41.29293783274094,19.768130952162252,133.01153507415162,91.71859724141068,0,1,0,0
CDS 2 2022,Easy,68.7721187506452,54.210996867124145,55.65524029234341,178.63835591011275,124.42735904298861,1,1,1,1
CDS 2 2023,Moderate,54.44800473306802,30.623833195005073,53.8115706944059,138.88340862247898,108.25957542747392,1,1,0,1
CDS 1 2022,Moderate,38.01194043379918,41.97534930776867,39.40014450053332,119.38743424210118,77.41208493433251,0,0,0,0
Standard Mock,Moderate,49.787671828692865,50.925608565254386,42.08356447299353,142.79684486694077,91.8712363016864,1,1,0,0
CDS 2 2023,Moderate,54.359213692632714,58.469487939361734,22.196956013291057,135.0256576452855,76.55616970592376,1,1,0,0
CDS 1 2023,Hard,61.50201177958661,62.15964395257199,29.206593089764937,152.86824882192354,90.70860486935155,1,1,1,0
CDS 2 2022,Easy,54.29915233673847,46.69710316142507,24.74474829075261,125.74100378891615,79.04390062749108,0,0,0,0
CDS 2 2022,Easy,64.54413983644503,52.10516730572404,42.43339449322692,159.082701635396,106.97753432967195,1,1,1,0
Standard Mock,Moderate,63.520553965142966,65.3251752488791,22.48460575809556,151.33033497211764,86.00515972323853,1,1,1,0
CDS 1 2023,Hard,54.178488216074314,44.11270415653245,38.93836665270502,137.2295590253118,93.11685486877934,1,1,1,0
CDS 2 2023,Moderate,64.56753219153784,53.37250272020778,40.69767280232204,158.63770771406763,105.26520499385987,1,1,1,1
Standard Mock,Moderate,66.42722759867544,50.35825403641764,48.29152530132431,165.0770069364174,114.71875289999976,1,1,1,1
CDS 2 2022,Easy,72.09003757588512,72.28140658539368,39.102643057127736,183.47408721840654,111.19268063301286,1,1,1,1
CDS 1 2022,Moderate,53.2360769794073,47.51810459226788,53.00940432910816,153.76358590078334,106.24548130851545,1,1,1,1
Standard Mock,Moderate,45.69224897881952,39.82738011030143,36.28104414910789,121.80067323822884,81.9732931279274,0,0,0,0
CDS 2 2022,Easy,73.40643548988724,49.64579880142264,33.47376020697609,156.52599449828597,106.88019569686332,1,1,1,0
CDS 1 2023,Hard,36.10459269054469,10.913448080452518,26.381549446007387,73.3995902170046,62.486142136552075,0,0,0,0
CDS 2 2022,Easy,49.16097176514277,64.42960190380998,47.604146561442974,161.19472023039572,96.76511832658574,1,1,1,0
CDS 1 2022,Moderate,64.25457561784965,47.42746372629624,25.33023856870787,137.01227791285376,89.58481418655752,1,1,0,0
CDS 1 2023,Hard,54.963974609094315,58.04077962120581,20.733082486459658,133.73783671675977,75.69705709555397,1,1,0,0
CDS 1 2022,Moderate,68.77362290575671,48.32263006793437,32.79035826170336,149.88661123539444,101.56398116746007,1,1,1,0
CDS 1 2023,Hard,57.08382807947552,37.033871409752834,13.666121052605675,107.78382054183403,70.7499491320812,0,0,0,0
CDS 2 2022,Easy,58.180157520022014,51.626796485368544,29.983799901050844,139.7907539064414,88.16395742107287,0,1,0,0
CDS 2 2023,Moderate,77.97686526849523,41.14585212260644,41.4084286126701,160.53114600377177,119.38529388116532,1,1,1,1
CDS 1 2023,Hard,60.72582781356159,51.095604194953225,41.194843492688015,153.0162755012028,101.9206713062496,1,1,1,1
CDS 1 2023,Hard,55.59630369920174,48.37867976336308,24.82450577835541,128.79948924092025,80.42080947755716,1,1,0,0
CDS 2 2023,Moderate,63.934853854217494,55.622061620183636,43.95193220027733,163.50884767467846,107.88678605449482,1,1,1,1
CDS 2 2022,Easy,75.49552715319335,70.80872878761191,34.64764788439432,180.95190382519957,110.14317503758767,1,1,1,1
CDS 2 2023,Moderate,61.975996046923996,39.72974618292518,55.75260872625265,157.4583509561018,117.72860477317664,1,1,1,1
CDS 1 2023,Hard,72.3596380316525,32.18298395662662,31.583286267701183,136.1259082559803,103.94292429935368,1,1,1,1
CDS 2 2023,Moderate,55.16114165945678,53.089991356823,31.7965269180568,140.04765993433656,86.95766857751357,1,1,0,0
CDS 2 2022,Easy,70.228354880355,54.707744892868206,34.26299996061421,159.19909973383741,104.49135484096921,1,1,1,0
CDS 2 2023,Moderate,81.42270358611864,53.235884036088386,52.275431701007115,186.93401932321413,133.69813528712575,1,1,1,1
Standard Mock,Moderate,60.380034781682,55.362215672765004,36.200313267182615,151.9425637216296,96.58034804886461,1,1,1,0
CDS 2 2023,Moderate,49.77207434801595,27.976991113468927,32.42623462576655,110.17530008725143,82.1983089737825,0,0,0,0
CDS 2 2022,Easy,68.9922312260528,49.201762452407515,46.47195939702741,164.66595307548772,115.46419062308021,1,1,1,1
Standard Mock,Moderate,75.73986763290033,30.427501437482157,22.742343369976588,128.90971244035907,98.48221100287691,0,1,0,0
CDS 1 2022,Moderate,62.24451818559972,68.20713229749443,45.470983026121544,175.9226335092157,107.71550121172126,1,1,1,1
CDS 2 2022,Easy,60.4111573713106,54.537898365991516,50.78680833431296,165.73586407161508,111.19796570562356,1,1,1,1
CDS 1 2022,Moderate,58.273727000591805,55.827874540961034,43.83659937486672,157.93820091641956,102.11032637545853,1,1,1,0
CDS 2 2023,Moderate,44.236078430157505,64.56109624976942,49.76540349725896,158.56257817718588,94.00148192741646,1,1,1,0
CDS 1 2022,Moderate,53.74437298490471,53.92836223539287,38.95803533437409,146.63077055467164,92.70240831927879,1,1,0,0
CDS 1 2023,Hard,57.60673765823907,31.94051958474338,25.597558769236638,115.1448160122191,83.20429642747571,0,1,0,0
CDS 1 2023,Hard,54.744459290085544,46.52320185513319,39.381832154074914,140.64949329929365,94.12629144416046,1,1,1,0
CDS 1 2023,Hard,51.29385667913894,5.8174885524390945,36.173589685186755,93.2849349167648,87.4674463643257,0,0,0,0
CDS 2 2023,Moderate,71.48765700372104,43.650708703162415,17.602862212219005,132.74122791910247,89.09051921594005,1,1,0,0
CDS 2 2022,Easy,53.803301053738565,68.92992144854223,27.053185242790942,149.78640774507176,80.85648629652951,1,1,0,0
CDS 2 2023,Moderate,55.32298798688109,47.43695305344979,38.46503881730716,141.22497985763803,93.78802680418825,1,1,0,0
Standard Mock,Moderate,64.77040827223121,32.604093309737166,35.768218910602556,133.14272049257093,100.53862718283376,0,1,0,1
CDS 2 2022,Easy,74.9626681944714,36.321017216082986,35.06243416838687,146.34611957894126,110.02510236285828,1,1,0,1
CDS 2 2022,Easy,60.718848390340874,65.20266090536191,55.00759790634311,180.92910720204588,115.72644629668397,1,1,1,1
CDS 2 2022,Easy,61.51347865592141,51.14037938539141,36.50742295681571,149.16128099812852,98.02090161273712,1,1,0,0
CDS 1 2022,Moderate,80.76747983560841,53.16049976629284,38.819354522315535,172.7473341242168,119.58683435792395,1,1,1,1
CDS 1 2022,Moderate,70.30283454031843,44.89149425015156,37.387891590265134,152.58222038073512,107.69072613058356,1,1,1,1
CDS 2 2022,Easy,63.03650150915022,54.5533331618819,39.283987405859364,156.87382207689149,102.32048891500958,1,1,1,0
Standard Mock,Moderate,67.2762954363698,56.79168092658695,35.519458858072994,159.58743522102975,102.79575429444279,1,1,1,1
CDS 1 2023,Hard,54.19283419891418,16.02159178561471,30.629081522528725,100.84350750705761,84.8219157214429,0,0,0,0
CDS 2 2022,Easy,74.16327674702481,66.97612131831582,43.46488475897993,184.60428282432056,117.62816150600474,1,1,1,1
CDS 1 2023,Hard,26.037446218063106,38.324924462137915,46.706997638245824,111.06936831844685,72.74444385630893,0,0,0,0
Standard Mock,Moderate,71.08182816737516,55.353286860750835,24.60094072874469,151.0360557568707,95.68276889611985,1,1,1,0
CDS 2 2023,Moderate,49.46584436826344,70.96837624640143,28.76231039304195,149.19653100770682,78.22815476130539,1,1,1,0
CDS 1 2022,Moderate,58.09317599236653,58.44081276826505,37.17432873179723,153.70831749242882,95.26750472416376,1,1,1,0
CDS 1 2023,Hard,59.95681887972604,44.379532029594706,31.20335124114861,135.53970215046937,91.16017012087465,1,1,1,0
CDS 1 2023,Hard,79.03415585238275,42.41318856057961,29.539049623731316,150.9863940366937,108.57320547611407,1,1,1,1
CDS 2 2022,Easy,75.50654396007612,69.24436366672457,51.05525932957984,195.80616695638054,126.56180328965596,1,1,1,1
CDS 2 2022,Easy,71.38730222029184,74.60117838761315,28.569950872695166,174.55843148060015,99.957253092987,1,1,1,0
CDS 2 2023,Moderate,48.53654606981312,38.948689799767706,38.02635465239033,125.51159052197116,86.56290072220345,0,1,0,0
CDS 1 2022,Moderate,59.35861653407007,51.856286585403275,38.2876241030348,149.50252722250815,97.64624063710488,1,1,1,0
Standard Mock,Moderate,64.21920754235285,53.44241161816776,51.13711269058647,168.79873185110708,115.35632023293931,1,1,1,1
